input	country	location	status	place_id_count	place_id	description	place_id	lat	lng	international_phone_number	formatted_phone_number	name	rating	website	url	formatted_address	vicinity
RSUD KOTA BONTANG	id	Indonesia	OK	1	ChIJu8Jl6_ARCjIRr6vEiv3_k8I	Rsud Husada, Jalan Bontang - Sangata, Kanaan, Kota Bontang, East Kalimantan, Indonesia	ChIJu8Jl6_ARCjIRr6vEiv3_k8I	0.1421009	117.4479702	-	-	Rsud Husada	-	-	https://maps.google.com/?cid=14020831529354439599	Jl. Bontang - Sangata No.205, Kanaan, Bontang Bar., Kota Bontang, Kalimantan Timur 75321, Indonesia	Jalan Bontang - Sangata No.205, Kanaan
RSUD KOTA CILEGON	id	Indonesia	OK	1	ChIJQ5M-s_2NQS4RYXy7wcm6QNI	Rumah Sakit Umum Daerah Kota Cilegon, Panggung Rawi, Cilegon City, Banten, Indonesia	ChIJQ5M-s_2NQS4RYXy7wcm6QNI	-6.0022238	106.0668032	+62 254 330461	(0254) 330461	Rumah Sakit Umum Daerah Kota Cilegon	3.7	http://rsudcilegon.co.id/	https://maps.google.com/?cid=15150314522175831137	Jl. Kapten P. Tendean KM 3 Panggungrawi, Kecamatan Jombang, Panggung Rawi, Kec. Jombang, Kota Cilegon, Banten 42412, Indonesia	Jl. Kapten P. Tendean KM 3 Panggungrawi, Kecamatan Jombang, Panggung Rawi
RSUD KOTA TANGERANG	id	Indonesia	OK	4	ChIJVb5zjzP5aS4R2Blmm-rkn0M	RSUD KOTA TANGERANG, Jalan Pt. Kumafitex, Kelapa Indah, Tangerang City, Banten, Indonesia	ChIJVb5zjzP5aS4R2Blmm-rkn0M	-6.1974647	106.6328901	-	-	RSUD KOTA TANGERANG	-	-	https://maps.google.com/?cid=4872865018118805976	Jl. Pt. Kumafitex No.1, Klp. Indah, Kec. Tangerang, Kota Tangerang, Banten 15117, Indonesia	Jalan Pt. Kumafitex No.1, Kelapa Indah
RSUD KOTA TANGERANG	id	Indonesia	OK	4	ChIJcyY_Vjb5aS4RmmlTOAj6jHw	RSUD Kota Tangerang, Kelapa Indah, Tangerang City, Banten, Indonesia	ChIJcyY_Vjb5aS4RmmlTOAj6jHw	-6.2008425	106.6345594	+62 21 29720201	(021) 29720201	Tangerang City Hospital	3.8	http://rsud.tangerangkota.go.id/	https://maps.google.com/?cid=8974823070654228890	Jalan Pulau Putri Raya, Kelapa Indah, Klp. Indah, Kec. Tangerang, Kota Tangerang, Banten 15117, Indonesia	Jalan Pulau Putri Raya, Kelapa Indah
RSUD KOTA TANGERANG	id	Indonesia	OK	4	ChIJzRvqBjH5aS4RQbTv3zExHaM	RSUD Kota Tangerang (Gojek), Jalan Hartono Raya, Kelapa Indah, Tangerang City, Banten, Indonesia	ChIJzRvqBjH5aS4RQbTv3zExHaM	-6.1954361	106.6375078	+62 821-1437-2253	0821-1437-2253	RSUD Kota Tangerang (Gojek)	-	http://www.shintaaaa.com/	https://maps.google.com/?cid=11753604692787049537	Jl. Hartono Raya No.3, Klp. Indah, Kec. Tangerang, Kota Tangerang, Banten 15117, Indonesia	Jalan Hartono Raya No.3, Kelapa Indah
RSUD Kab. Batang	id	Indonesia	OK	1	ChIJvwCuhogkcC4RssPAANf9A0g	RSUD Kab. Batang, Kauman, Batang Regency, Central Java, Indonesia	ChIJvwCuhogkcC4RssPAANf9A0g	-6.9147111	109.7190106	+62 285 391033	(0285) 391033	RSUD Kab. Batang	3.8	https://rsudkabbatang.wordpress.com/	https://maps.google.com/?cid=5189270295533372338	Jl. Dr. Sutomo No.42, Kauman, Kec. Batang, Kabupaten Batang, Jawa Tengah 51215, Indonesia	Jalan Dokter Sutomo No.42, Kauman
RSUD Kab. Klungkung	id	Indonesia	OK	1	ChIJbT86FkcR0i0RruMawhssocA	RSUD Kab. Klungkung, Jalan Flamboyan, Semarapura Kauh, Klungkung Regency, Bali, Indonesia	ChIJbT86FkcR0i0RruMawhssocA	-8.5386024	115.3946335	+62 366 21172	(0366) 21172	Rumah Sakit Umum Daerah Kabupaten Klungkung	4	http://rsud.klungkungkab.go.id/	https://maps.google.com/?cid=13880424024264860590	Jl. Flamboyan No.40, Semarapura Kauh, Kec. Klungkung, Kabupaten Klungkung, Bali 80714, Indonesia	Jalan Flamboyan No.40, Semarapura Kauh
RSUD Kab. Lembata	id	Indonesia	OK	1	ChIJ______8Sqy0R0Owtkw9kGTs	RSUD Kab. Lembata, East Lewoleba, Lembata Regency, East Nusa Tenggara, Indonesia	ChIJ______8Sqy0R0Owtkw9kGTs	-8.3593618	123.4611959	-	-	RSUD Kab. Lembata	5	-	https://maps.google.com/?cid=4258544940712062160	Lewoleba Timur, Nubatukan, Lewoleba Tim., Lembata, Kabupaten Lembata, Nusa Tenggara Tim., Indonesia	Lewoleba Timur, Nubatukan, Lewoleba Timur
RSUD Kabanjahe	id	Indonesia	OK	2	ChIJLZRCU30wMTARA-4jeP_jr0c	RSUD Kabanjahe, Sitirejo III, Medan City, North Sumatra, Indonesia	ChIJLZRCU30wMTARA-4jeP_jr0c	3.550068	98.703682	+62 628 20550	(0628) 20550	RSUD Kabanjahe	-	-	https://maps.google.com/?cid=5165597983989034499	JL. Kapt. Selamat Ketaren, No. 8, Sitirejo III, Medan Amplas, Kota Medan, Sumatera Utara 20226, Indonesia	JL. Kapt. Selamat Ketaren, No. 8, Sitirejo III
RSUD Kabanjahe	id	Indonesia	OK	2	ChIJoQdjmi4AMTARYepfMzgsYiY	RSUD Kabanjahe, Jalan Selamat Ketaren, Lau Cimba, Karo Regency, North Sumatra, Indonesia	ChIJoQdjmi4AMTARYepfMzgsYiY	3.097953	98.4916083	-	-	RSUD Kabanjahe	3.7	-	https://maps.google.com/?cid=2765821741050620513	Jl. Selamat Ketaren, Lau Cimba, Kabanjahe, Kabupaten Karo, Sumatera Utara 22111, Indonesia	Jalan Selamat Ketaren, Lau Cimba
RSUD Kabupaten Tasikmalaya	id	Indonesia	OK	1	ChIJ1wxouCBUby4ROoDL72_I5Is	RSUD Kabupaten Tasikmalaya, Cikunten, Tasikmalaya, West Java, Indonesia	ChIJ1wxouCBUby4ROoDL72_I5Is	-7.3587107	108.1061018	+62 265 543456	(0265) 543456	RS SMC (Singaparna Medika Citrautama) Kabupaten Tasikmalaya	3.4	-	https://maps.google.com/?cid=10080402249052028986	Jl. Raya Rancamaya, Singaparna, Cikunten, Singaparna, Tasikmalaya, Jawa Barat 46412, Indonesia	Jl. Raya Rancamaya, Singaparna, Cikunten
RSUD Karawang	id	Indonesia	OK	1	ChIJ40ym6jd2aS4RkPLjRX7aBLw	RSUD Karawang, Jalan Galuh MAS Raya, Sukaharja, Karawang Regency, West Java, Indonesia	ChIJ40ym6jd2aS4RkPLjRX7aBLw	-6.3209421	107.2924376	+62 896-5694-4194	0896-5694-4194	RSUD Karawang	3.2	http://www.rsudkarawang.id/	https://maps.google.com/?cid=13548193814910595728	Jl. Galuh MAS Raya No.1, Sukaharja, Telukjambe Timur, Kabupaten Karawang, Jawa Barat 41361, Indonesia	Jalan Galuh MAS Raya No.1, Sukaharja
RSUD Kardinah	id	Indonesia	OK	2	ChIJUxDa08u5by4RVmgWMR1uo7E	RSUD Kardinah, Kejambon, Tegal City, Central Java, Indonesia	ChIJUxDa08u5by4RVmgWMR1uo7E	-6.8739824	109.1377182	+62 283 356067	(0283) 356067	RSUD Kardinah	3.6	http://www.rsukardinah.net/	https://maps.google.com/?cid=12800195637573740630	Jalan KS. Tubun, Kejambon, Tegal Timur, Kejambon, Tegal Tim., Kota Tegal, Jawa Tengah 52124, Indonesia	Jalan KS. Tubun, Kejambon, Tegal Timur, Kejambon
RSUD Kardinah	id	Indonesia	OK	2	ChIJsdeSX8m5by4Rrl5FgU16zho	RSUD KARDINAH ruang Edelweis, Kejambon, Tegal City, Central Java, Indonesia	ChIJsdeSX8m5by4Rrl5FgU16zho	-6.884351	109.134435	+62 283 356067	(0283) 356067	RSUD KARDINAH ruang Edelweis	-	http://www.rsukardinah.net/	https://maps.google.com/?cid=1931615763488399022	Jalan KS. Tubun No. 4, Kejambon, Tegal Timur, Kejambon, Tegal Tim., Kota Tegal, Jawa Tengah 52192, Indonesia	Jalan KS. Tubun No. 4, Kejambon, Tegal Timur, Kejambon
RSUD Kardinah Tegal	id	Indonesia	OK	1	ChIJUxDa08u5by4RVmgWMR1uo7E	RSUD Kardinah, Kejambon, Tegal City, Central Java, Indonesia	ChIJUxDa08u5by4RVmgWMR1uo7E	-6.8739824	109.1377182	+62 283 356067	(0283) 356067	RSUD Kardinah	3.6	http://www.rsukardinah.net/	https://maps.google.com/?cid=12800195637573740630	Jalan KS. Tubun, Kejambon, Tegal Timur, Kejambon, Tegal Tim., Kota Tegal, Jawa Tengah 52124, Indonesia	Jalan KS. Tubun, Kejambon, Tegal Timur, Kejambon
RSUD Kartini	id	Indonesia	OK	2	ChIJ43HFWZoYei4RQunL0e4chHI	RSUD Kartini, Bejen, Karanganyar Regency, Central Java, Indonesia	ChIJ43HFWZoYei4RQunL0e4chHI	-7.5935071	110.9658029	-	-	RSUD Kartini	-	-	https://maps.google.com/?cid=8251752229297187138	Bejen, Karanganyar Sub-District, Karanganyar Regency, Central Java 57716, Indonesia	Bejen
RSUD Kayen Pati	id	Indonesia	OK	1	ChIJ3V5gTm_JcC4R3pGTs0y_95E	RSUD Kayen, Kayen, Pati Regency, Central Java, Indonesia	ChIJ3V5gTm_JcC4R3pGTs0y_95E	-6.8945134	110.9855088	-	-	RSUD Kayen	3.6	-	https://maps.google.com/?cid=10518085790898295262	Kayen, Pati, Pati Regency, Central Java 59171, Indonesia	Kayen
RSUD Kediri	id	Indonesia	OK	1	ChIJm7NUZdBZeC4RtGdBGp7HuG8	RSUD Kediri, Tugurejo, Kediri, East Java, Indonesia	ChIJm7NUZdBZeC4RtGdBGp7HuG8	-7.8209983	112.0573055	-	-	RSUD Kediri	-	-	https://maps.google.com/?cid=8050403815784015796	Tugurejo, Ngasem, Kediri, East Java, Indonesia	Tugurejo
RSUD Kerawang	id	Indonesia	OK	1	ChIJ40ym6jd2aS4RkPLjRX7aBLw	RSUD Karawang, Jalan Galuh MAS Raya, Sukaharja, Karawang Regency, West Java, Indonesia	ChIJ40ym6jd2aS4RkPLjRX7aBLw	-6.3209421	107.2924376	+62 896-5694-4194	0896-5694-4194	RSUD Karawang	3.2	http://www.rsudkarawang.id/	https://maps.google.com/?cid=13548193814910595728	Jl. Galuh MAS Raya No.1, Sukaharja, Telukjambe Timur, Kabupaten Karawang, Jawa Barat 41361, Indonesia	Jalan Galuh MAS Raya No.1, Sukaharja
RSUD Koesma Tuban	id	Indonesia	OK	1	ChIJS3KGl6qidy4Rzo4h7NFLosw	RSUD Dr. R. Koesma, Sidorejo, Tuban Regency, East Java, Indonesia	ChIJS3KGl6qidy4Rzo4h7NFLosw	-6.898854	112.0464034	+62 356 321010	(0356) 321010	RSUD Dr. R. Koesma	3.5	http://rsudkoesma.id/	https://maps.google.com/?cid=14745431494946295502	Jalan Doktor W.S. Husodo No. 800, Sidorejo, Kec. Tuban, Kabupaten Tuban, Jawa Timur 62315, Indonesia	Jalan Doktor W.S. Husodo No. 800, Sidorejo
RSUD Koja	id	Indonesia	OK	1	ChIJD2Xjio0fai4RrqvO4FC15EM	RSUD Koja, Koja, North Jakarta City, Jakarta, Indonesia	ChIJD2Xjio0fai4RrqvO4FC15EM	-6.1083166	106.8997833	+62 21 43938478	(021) 43938478	Koja District Hospital	3.6	http://rsudkoja.jakarta.go.id/	https://maps.google.com/?cid=4892234454204853166	Jalan Deli No.4, Koja, RT.11/RW.7, Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14220, Indonesia	Jalan Deli No.4, Koja, RT.11/RW.7, Koja
RSUD Kota Bogor	id	Indonesia	OK	2	ChIJ2zw8AFXEaS4RhFYTPuvwCmY	Rsud Kota Bogor, Jalan Sindang Barang Pengkolan, Loji, Bogor City, West Java, Indonesia	ChIJ2zw8AFXEaS4RhFYTPuvwCmY	-6.5805349	106.7779151	+62 251 822391	(0251) 822391	Rsud Kota Bogor	4.9	-	https://maps.google.com/?cid=7352954234785191556	Jl. Sindang Barang Pengkolan No.207, Loji, Bogor Bar., Kota Bogor, Jawa Barat 16117, Indonesia	Jalan Sindang Barang Pengkolan No.207, Loji
RSUD Kota Depok	id	Indonesia	OK	1	ChIJSbTJqcLoaS4Ry0-9AHZp-iw	Depok City Hospital, Sawangan Lama, Depok City, West Java, Indonesia	ChIJSbTJqcLoaS4Ry0-9AHZp-iw	-6.4044643	106.7584449	+62 251 8602514	(0251) 8602514	RSUD Depok	3.5	http://rsud.depok.go.id/	https://maps.google.com/?cid=3241018837385957323	Jalan Raya Muchtar No. 99, Sawangan, Sawangan Lama, Sawangan, Kota Depok, Jawa Barat 16517, Indonesia	Jalan Raya Muchtar No. 99, Sawangan, Sawangan Lama
RSUD Kraton	id	Indonesia	OK	1	ChIJs8BtL9QlcC4RgIVgW3N1f34	RSUD Kraton, Jalan Veteran, Dukuh, Pekalongan City, Central Java, Indonesia	ChIJs8BtL9QlcC4RgIVgW3N1f34	-6.8815922	109.667538	+62 285 421621	(0285) 421621	RSUD Kraton	3.9	http://rsudkraton.com/	https://maps.google.com/?cid=9115133309135914368	Jl. Veteran, Dukuh, Pekalongan Utara, Kota Pekalongan, Jawa Tengah 51117, Indonesia	Jalan Veteran, Dukuh
RSUD LAWANG	id	Indonesia	OK	1	ChIJ_1NbR7TU1y0Rbc8aOADt8Eg	RSUD Lawang, Lawang, Malang, East Java, Indonesia	ChIJ_1NbR7TU1y0Rbc8aOADt8Eg	-7.8320282	112.695405	+62 341 426072	(0341) 426072	RSUD Lawang	4.1	http://rsud-lawang.malangkab.go.id/	https://maps.google.com/?cid=5255961350338432877	Jalan R.A. Kartini No.5, Lawang, Malang, Jawa Timur 65211, Indonesia	Jalan R.A. Kartini No.5, Lawang
RSUD Labuang Baji	id	Indonesia	OK	2	ChIJtaIadVYdvy0RexMKSPrnUZY	rsud labuang baji, Jalan Batu Putih Bundar, Mangkura, Makassar City, South Sulawesi, Indonesia	ChIJtaIadVYdvy0RexMKSPrnUZY	-5.1473128	119.4163506	-	-	rsud labuang baji	-	-	https://maps.google.com/?cid=10831693640939213691	Jl. Batu Putih Bundar, Mangkura, Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114, Indonesia	Jalan Batu Putih Bundar, Mangkura
RSUD Leuwiliang	id	Indonesia	OK	3	ChIJ2Tr8ZFzZaS4RCHQlsF_6AbY	rsud leuwiliang, Jalan Raya Leuwiliang, Cibeber I, Bogor, West Java, Indonesia	ChIJ2Tr8ZFzZaS4RCHQlsF_6AbY	-6.5682652	106.6208262	+62 838-1932-5505	0838-1932-5505	rsud leuwiliang	-	-	https://maps.google.com/?cid=13115038878763676680	Jl. Raya Leuwiliang, Cibeber I, Leuwiliang, Bogor, Jawa Barat 16640, Indonesia	Jalan Raya Leuwiliang, Cibeber I
RSUD Leuwiliang	id	Indonesia	OK	3	ChIJV8lKt9_baS4R8OVxTR5gPyw	RSUD Leuwiliang, Leuwiliang, Bogor, West Java, Indonesia	ChIJV8lKt9_baS4R8OVxTR5gPyw	-6.5750932	106.6318031	+62 251 8643290	(0251) 8643290	RSUD Leuwiliang	3.6	http://rsudleuwiliang.bogorkab.go.id/	https://maps.google.com/?cid=3188372744466195952	Jalan Raya Leuwiliang - Bogor, Leuwiliang, Bogor, Jawa Barat 16640, Indonesia	Jalan Raya Leuwiliang - Bogor, Leuwiliang
RSUD Limpung	id	Indonesia	OK	1	ChIJddjB2moVcC4RKhVfewsffw0	RSUD Limpung, Limpung, Batang Regency, Central Java, Indonesia	ChIJddjB2moVcC4RKhVfewsffw0	-7.0171537	109.9235421	+62 285 4468362	(0285) 4468362	RSUD Limpung	3.8	-	https://maps.google.com/?cid=972530178710246698	Limpung, Batang Regency, Central Java 51271, Indonesia	Limpung
RSUD MAJALAYA	id	Indonesia	OK	2	ChIJI6e2ainHaC4RWYDji_lpD7Y	ATM Bank BJB RSUD Majalaya, Jalan Cipaku, Cipaku, Bandung, West Java, Indonesia	ChIJI6e2ainHaC4RWYDji_lpD7Y	-7.0491502	107.7718798	+62 22 4234868	(022) 4234868	ATM Bank BJB RSUD Majalaya	3	http://www.bankbjb.co.id/	https://maps.google.com/?cid=13118820760068259929	Jl. Cipaku No.87, Cipaku, Paseh, Bandung, Jawa Barat 40383, Indonesia	Jalan Cipaku No.87, Cipaku
RSUD Majalengka	id	Indonesia	OK	2	ChIJHaeR3Vkvby4R9qHAOqUOrnE	RSUD MAJALENGKA ( KAMAR DAHLIA ), Edi, Majalengka Wetan, Majalengka Regency, West Java, Indonesia	ChIJHaeR3Vkvby4R9qHAOqUOrnE	-6.8327311	108.2333608	-	-	RSUD MAJALENGKA ( KAMAR DAHLIA )	-	-	https://maps.google.com/?cid=8191500875051606518	Edi, Majalengka Wetan, Kec. Majalengka, Kabupaten Majalengka, Jawa Barat 45411, Indonesia	Edi, Majalengka Wetan
RSUD Malingping	id	Indonesia	OK	1	ChIJecATcbNZQi4Rn3fUhg0bvPc	RSUD Malingping, North Malingping, Lebak Regency, Banten, Indonesia	ChIJecATcbNZQi4Rn3fUhg0bvPc	-6.7766033	106.0115351	+62 252 508194	(0252) 508194	RSUD Malingping	3.3	http://rsudmalingping.bantenprov.go.id/	https://maps.google.com/?cid=17851172767900399519	JL Raya Malimping Saketi, Malingping, Lebak, Malingping Utara, Bayah, Kabupaten Lebak, Banten 42391, Indonesia	JL Raya Malimping Saketi, Malingping, Lebak, Malingping Utara
RSUD Mandau	id	Indonesia	OK	1	ChIJB2uU_Xt80zERjbc185qxsF8	Rumah Sakit Umum Daerah Kecamatan Mandau, Air Jamban, Bengkalis Regency, Riau, Indonesia	ChIJB2uU_Xt80zERjbc185qxsF8	1.2795465	101.1685932	+62 765 7038918	(0765) 7038918	Rumah Sakit Umum Daerah Kecamatan Mandau (RSUD Duri)	3.5	-	https://maps.google.com/?cid=6895206308567693197	Jalan Stadion No. 10, Air Jamban, Mandau, Air Jamban, Bengkalis, Kabupaten Bengkalis, Riau 28784, Indonesia	Jalan Stadion No. 10, Air Jamban, Mandau, Air Jamban
RSUD Meuraxa	id	Indonesia	OK	2	ChIJ9b_xG_M5QDARWGAvgPgdnHM	RSUD Meuraxa, Mibo, Banda Aceh City, Aceh, Indonesia	ChIJ9b_xG_M5QDARWGAvgPgdnHM	5.5182982	95.3178137	+62 651 43097	(0651) 43097	RSUD Meuraxa	3.7	http://rsum.bandaacehkota.go.id/	https://maps.google.com/?cid=8330566363868258392	Mibo, Banda Raya, Banda Aceh City, Aceh 23231, Indonesia	Mibo
RSUD Meuraxa	id	Indonesia	OK	2	ChIJY5L9VvM5QDARqKTnOWFBNMg	RSUD Meuraxa, Jalan Soekarno - Hatta, Daroy Kameu, Aceh Besar Regency, Aceh, Indonesia	ChIJY5L9VvM5QDARqKTnOWFBNMg	5.517536	95.315668	-	-	RSUD Meuraxa	2	-	https://maps.google.com/?cid=14426227392213656744	Jalan Soekarno - Hatta No.1, Daroy Kameu, Darul Imarah, Kabupaten Aceh Besar, Aceh 23233, Indonesia	Jalan Soekarno - Hatta No.1, Daroy Kameu
RSUD Muntilan	id	Indonesia	OK	3	ChIJ5_UuQlKKei4R8g3URxttX0k	RSUD Muntilan, Jalan Pemuda, Pucungrejo, Magelang, Central Java, Indonesia	ChIJ5_UuQlKKei4R8g3URxttX0k	-7.5855082	110.2872828	-	-	RSUD Muntilan	-	-	https://maps.google.com/?cid=5287064451492875762	Jl. Pemuda No.89B, Pucungrejo, Muntilan, Magelang, Jawa Tengah 56414, Indonesia	Jalan Pemuda No.89B, Pucungrejo
RSUD Muntilan	id	Indonesia	OK	3	ChIJB0Av1E-Kei4RZpSaPiLosWw	Rsud Muntilan 2, Muntilan, Magelang, Central Java, Indonesia	ChIJB0Av1E-Kei4RZpSaPiLosWw	-7.5836433	110.2925011	-	-	Rsud Muntilan 2	-	-	https://maps.google.com/?cid=7832296460750853222	Muntilan, Magelang, Central Java 56411, Indonesia	Muntilan
RSUD NAEBONAT	id	Indonesia	OK	1	ChIJiZjiX1d_ViwR5aCMComCgOg	RSUD Naibonat - Kabupaten Kupang, Naibonat, Kupang, East Nusa Tenggara, Indonesia	ChIJiZjiX1d_ViwR5aCMComCgOg	-10.0723947	123.8746645	-	-	RSUD Naibonat - Kabupaten Kupang	-	-	https://maps.google.com/?cid=16753534138917363941	Naibonat, East Kupang, Kupang, East Nusa Tenggara, Indonesia	Naibonat
RSUD Nabire	id	Indonesia	OK	1	ChIJba4AYHyhH2gR5V35KPzfqxU	RSUD NABIRE, Jalan Yos Sudarso, Siriwini, Nabire Regency, Papua, Indonesia	ChIJba4AYHyhH2gR5V35KPzfqxU	-3.3424612	135.529588	-	-	RSUD NABIRE	4	http://www.khaspapua.com/	https://maps.google.com/?cid=1561587969926192613	Jl. Yos Sudarso, Siriwini, Kec. Nabire, Kabupaten Nabire, Papua 98816, Indonesia	Jalan Yos Sudarso, Siriwini
RSUD Ngimbang	id	Indonesia	OK	1	ChIJGTCLEh8ieC4Rg16qQ25Rkjo	RSUD Ngimbang, Sendangrejo, Lamongan Regency, East Java, Indonesia	ChIJGTCLEh8ieC4Rg16qQ25Rkjo	-7.2892021	112.2157371	+62 322 7772343	(0322) 7772343	RSUD Ngimbang	4.1	http://lamongankab.go.id/	https://maps.google.com/?cid=4220525334823067267	Jl. Raya Babat-Jombang No.227, Sendangrejo, Ngimbang, Kabupaten Lamongan, Jawa Timur 62273, Indonesia	Jalan Raya Babat-Jombang No.227, Sendangrejo
RSUD PELABUHAN RATU	id	Indonesia	OK	2	ChIJYVYK5pUnaC4Rhx2lWOBKlSo	RSUD Pelabuhan Ratu, Citepus, Sukabumi, West Java, Indonesia	ChIJYVYK5pUnaC4Rhx2lWOBKlSo	-6.9890424	106.5579308	+62 266 432081	(0266) 432081	RSUD Palabuhanratu	4.3	http://rsudpalabuhanratu.sukabumikab.go.id/	https://maps.google.com/?cid=3068441048543206791	Jl. Jend. A. Yani No. 2, Citepus, Pelabuhan Ratu, Sukabumi, Jawa Barat 43364, Indonesia	Jl. Jend. A. Yani No. 2, Citepus
RSUD PIDIE JAYA	id	Indonesia	OK	1	ChIJCbyRT3ywQDARnJrdY-ZPzm0	RSUD PIDIE JAYA, Dayah Timu, Pidie Jaya Regency, Aceh, Indonesia	ChIJCbyRT3ywQDARnJrdY-ZPzm0	5.2337541	96.2446625	+62 653 51260	(0653) 51260	RSUD PIDIE JAYA	2.9	-	https://maps.google.com/?cid=7912349446273079964	Dayah Timu, Meureudu, Pidie Jaya Regency, Aceh, Indonesia	Dayah Timu
RSUD PROF. DR. ALOEI SABOE	id	Indonesia	OK	1	ChIJeVqeuMzUfjIR4HLFZj_r8EI	RSUD Prof. Dr. Aloei Saboe Gorontalo, Dembe II, Kota Gorontalo, Gorontalo, Indonesia	ChIJeVqeuMzUfjIR4HLFZj_r8EI	0.5466715	123.0798544	+62 435 821924	(0435) 821924	RSUD Prof. Dr. Aloei Saboe Gorontalo	-	-	https://maps.google.com/?cid=4823613858453484256	Aloe Saboe Jl. Profesor DR. H. No.92, Dembe II, Kota Utara, Kota Gorontalo, Gorontalo 96135, Indonesia	Aloe Saboe Jalan Profesor Doktor Haji No.92, Dembe II
RSUD Padangan	id	Indonesia	OK	1	ChIJrWvcfPYNeC4RJPQIPdZ9zjQ	Rsud padangan, Jalan Jembatan Padangan, Terusan, Mojokerto, East Java, Indonesia	ChIJrWvcfPYNeC4RJPQIPdZ9zjQ	-7.4593757	112.4319104	-	-	Rsud padangan	-	-	https://maps.google.com/?cid=3805117094275118116	Jl. Jemb. Padangan, Terusan, Gedek, Mojokerto, Jawa Timur 61351, Indonesia	Jalan Jembatan Padangan, Terusan
RSUD Pagelaran Cianjur	id	Indonesia	OK	1	ChIJ41WaHtJlaC4RkhpT_8AMgkE	RSUD Pagelaran Cianjur, Pagelaran, Cianjur Regency, West Java, Indonesia	ChIJ41WaHtJlaC4RkhpT_8AMgkE	-7.2143601	107.1394306	+62 263 2361093	(0263) 2361093	RSUD Pagelaran Cianjur	5	-	https://maps.google.com/?cid=4720349382494591634	Pagelaran, Cianjur Regency, West Java 43266, Indonesia	Pagelaran
RSUD Pameungpeuk	id	Indonesia	OK	1	ChIJ33zHkPsTZi4R0F-NU0MrlSE	RSUD Pameungpeuk, Jalan Miramareu, Mekarsari, Garut Regency, West Java, Indonesia	ChIJ33zHkPsTZi4R0F-NU0MrlSE	-7.6733493	107.7716704	-	-	RSUD Pameungpeuk	-	-	https://maps.google.com/?cid=2419887942946086864	no.99, Jl. Miramareu, Mekarsari, Cibalong, Kabupaten Garut, Jawa Barat 44176, Indonesia	no.99, Jalan Miramareu, Mekarsari
RSUD Pameungpeuk Garut	id	Indonesia	OK	1	ChIJ33zHkPsTZi4R0F-NU0MrlSE	RSUD Pameungpeuk, Jalan Miramareu, Mekarsari, Garut Regency, West Java, Indonesia	ChIJ33zHkPsTZi4R0F-NU0MrlSE	-7.6733493	107.7716704	-	-	RSUD Pameungpeuk	-	-	https://maps.google.com/?cid=2419887942946086864	no.99, Jl. Miramareu, Mekarsari, Cibalong, Kabupaten Garut, Jawa Barat 44176, Indonesia	no.99, Jalan Miramareu, Mekarsari
RSUD Pandan	id	Indonesia	OK	1	ChIJC5nfhMluei4RElwem16SSV4	RSUD Pandan Arang Boyolali, Pusporenggo, Central Java, Indonesia	ChIJC5nfhMluei4RElwem16SSV4	-7.5349299	110.59053	+62 276 321065	(0276) 321065	Regional public hospital Pandan Arang Of Boyolali	4.1	http://rsudpandanarang.boyolalikab.go.id/	https://maps.google.com/?cid=6794122447892143122	Jl. Kantil No. 14, Boyolali, Pusporenggo, Musuk, Sukoharjo, Jawa Tengah 57331, Indonesia	Jl. Kantil No. 14, Boyolali, Pusporenggo
RSUD Pasar Rebo	id	Indonesia	OK	4	ChIJ4UxcZJ7taS4Rm4dqFI_p0nk	RSUD Pasar Rebo, Cijantung, East Jakarta City, Jakarta, Indonesia	ChIJ4UxcZJ7taS4Rm4dqFI_p0nk	-6.3031487	106.861715	-	-	RSUD Pasar Rebo	-	http://rsudpasarrebo.co.id/	https://maps.google.com/?cid=8778335424430639003	Jl. T.B. Simatupang No.30, Gedong, Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13760, Indonesia	Jalan Tahi Bonar Simatupang No.30, Gedong
RSUD Pasar Rebo	id	Indonesia	OK	4	ChIJQ-VhzYPtaS4RUKtc-zyhGhM	Rumah Sakit Umum Daerah Pasar Rebo, Jalan Terminal Bus Simatupang, Gedong, East Jakarta City, Jakarta, Indonesia	ChIJQ-VhzYPtaS4RUKtc-zyhGhM	-6.3039391	106.8623749	+62 21 8401127	(021) 8401127	Rumah Sakit Umum Daerah Pasar Rebo Jakarta Timur	3.8	http://www.rsudpasarrebo.co.id/	https://maps.google.com/?cid=1376589919402371920	Jl. Term. Simatupang No.30, RT.9/RW.2, Gedong, Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13760, Indonesia	Jalan Terminal Bus Simatupang No.30, RT.9/RW.2, Gedong
