RSIA CIKARANG MEDIKA	Jl. KH. Fudholi No. 78 Cikarang Utara
RS RIDHOKA SALMA	Jl. Raya Imam Bonjol No 7 Cikarang Barat
RS PERMATA KELUARGA LIPPO CIKARANG	JL. M.H Thamrin Kav 129 Lippo Cikarang, Bekasi 17599
RS DR. SANDER BATUNA	JL. KH. DEWANTARA NO.33 PILAR CIKARANG UTARA
RSIA Puspa Husada	Jl. Raya Pondok Timur KM. 1
RS Kartika Husada	Jl. Swatantra no. 72 Jatiasih Bekasi
RS Bunda Mulia	Jl. Imam Bonjol No. 80
RS Cikunir	Jl. Cikunir Raya Gang Hj. Napiah No.8 - Jakamulya kota bekasi
RUMAH SAKIT REHABILITASI MEDIK ZAINUTTAQWA	Jl. Kaliabang Tengah,
RS Azra	Jl. Raya Pajajaran No.219, Bogor
RSU Hermina Bogor	Jl. Ring Road Kav. 23,25,27 Perum Taman Yasmin
RS Bogor Medical Center	Jl. Pajajaran Indah V No.97, Bogor
RS Melania	Jl. Pahlawan No.91, Kota Bogor
RS Vania	JL. Siliwangi No. 11, Kel. Sukasari, Kec. Bogor Timur
RS Kartika Medical Center	Jl. Jenderal Ahmad Yani No.18A, Kota Sukabumi
PELITA RAKYAT	Jalan Pelabuhan II no.262 Kelurahan Situmekar Kecamatan Lembursitu
RSIA Tedja	Jl. RE. Martadinata 97 Bandung
RSU Santosa Hospital Bandung Central	Jl. Kebon Jati No.38,Bandung
RSU AMC	Jl. Raya Cileunyi Rancaekek,Bandung
RSIA 'Melinda Hospital'	Jl. Pajajaran No.46 Kel Pasirkaliki,Kota Bandung
RSIA Hermina Pasteur	Jl. DR. Djundjunan No.107, Bandung
RS Harapan Bunda	Jl. Pluto Raya Blok C Margahayu Raya, Buah Batu
RS Sumber Kasih	Jl. Siliwangi No.135 Cirebon
RSK Bedah Medimas	Jl. Evakuasi No. 116
RSIA Cahaya Bunda	Jl. Raya PErjuangan No. 8
RSIA Karunia Bunda	Jl. Raya Jatiwaringin No.133, Pd Gede Bekasi
RS Sentosa	Jl. Pahlawan No. 60, Duren Jaya Bekasi
RSIA Masmitra Jatimakmur	Jl. Kelurahan Jati Makmur No.40, Pondok Gede Kota Bekasi
RS Juwita	Jl. M. Hasibuan No.78, Bekasi Timur
RSIA AS-SOFWAN	Jl. Raya Karawang-bekasi km.30 ds.bojongsari,kec.kedungwaringin.
RS Jati Rahayu	Jl. Raya Hankam No. 17 Pondok Melati, Kota Bekasi
RSU Mitra Keluarga Bekasi Barat	Jl. Jend. A. Yani Bekasi
RS Permata Bekasi	Jl. Legenda Raya No.9 Mustika Jaya, Bekasi
RS Bella	Jl. Ir.H.Juanda No.141, Bekasi
RS Graha Juanda	Jl. IR.H.Juanda No.326,Bekasi Timur
RS Anna	Jl. Raya Pekayon Jaya No.36,Kel.Jaka Setia,Bekasi
RS Citra Harapan	Jl.Raya Harapan Indah Kawasan Sentra Niaga No. 3-5 Harapan Indah Pejuang, Medan Satria Kota Bekasi
RSU Jati Sampurna	Jl. Studio ANTV Rt.03/07 Kel.Jati Raden,Bekasi
RS Hosana Medica Bekasi	Jl. Pramuka No.12 Rt.004/Rw002 Kel.Sepanjang Jaya Kec.Rawalumbu,Bekasi
RSIA Selasih Medika	jalan raya bintara no.5 Bekasi Barat
RS Sentra Medika	Jl. Raya Bogor KM. 33 Cisalak - Depok
RS Grha Permata Ibu	Jl. KH. M. Usman No 168 Kukusan DEpok
RS Simpangan Depok	Jl. Raya Bogor Km.36,Sukamaju Sukmajaya Depok
RSU Hasanah Graha Afiah	Jl. Raden Saleh No.42 (Studio Alam TVRI) Depok
RSIA ASY-SYIFA MEDICAL CENTER	Jl.Raya Depok - Cinere No 09, Rkp. Jaya Baru, Depok
RS Citra Medika Depok	Jl. Raya Kalimulya No. 68
Rumah Sakit Gigi dan Mulut Pendidikan UNJANI	Jl. Encep Kartawiria Kelurahan Citeureup kecamatan Cimahi Utara
RSB UMMI	JALAN PASEH NO 10
SAYANG BUNDA	Jl. Sukalaya I No.22
RS SYIFA MEDINA	Jl. Bantar No. 15A
RSB Lunawati	jl. Pancasila no.31 Kel.Lengkongsari Kec.Tawang
RS Prasetya Bunda	Jl. Ir.H. Juanda No.1,Tasikmalaya
RS Permata Bunda Tasikmalaya	Jl. HR. Wasita Kusumah No. 1 Indihiang
RSU AGHISNA MEDIKA KROYA	Jl. Yos Sudarso No. 1 Karangmangu Kroya
RSIA AFDILA	Jl. Soekarno-Hatta No.79, Kesugihan
RSK Bedah Orthopedi	JL Soepardjo Rustam No. 99 Sokaraja Kab. Banyumas
RSK Bedah Jatiwinangun	Jl. Jatiwinangun No.54, Purwokerto
RSU Hidayah Purwokerto	Jl. Supriyadi No. 22 Purwokerto
RSU Medika Lestari Banyumas	Jl. Raya Nasional Pageralang RT 03 RW 03 Kemranjen Banyumas
RSU DADI KELUARGA	Jl. Perumnas Teluk No. 42 Kel. Teluk Kec. Purwokerto Selatan
RUMAH SAKIT PERMATA MEDIKA KEBUMEN	JL. INDRAKILA NO.17
RS MUHAMMADIYAH KUTOWINANGUN	Jl. Pemuda No 12 Kutowinangun
RS Islam Purworejo	Jl. Magelang km.2 Purworejo
RS PKU Muhammadiyah Wonosobo	Jl. Wonosobo - Kertek Km. 04 Sudungdewo, Kertek, Wonosobo
RS AISYIYAH MUNTILAN	JL. KHA Dahlan No. 24 Muntilan
RS Padma Lalita	Jl. Raya Klangon Km. 10 Muntilan
RS Karanggede Sisma Medika	Jl. Raya Karanggede - Solo KM.1, Boyolali
RSU Hidayah Boyolali	Kragilan, Mojosongo, Boyolali
RS Islam BANYUBENING BOYOLALI	Dukuh Ngargorejo,Desa Ngargorejo Kec.Ngemplak
RSK Bedah Islam Cawas Klaten	Jl. Raya Tugu-Cawas Klaten
RS Khusus Bedah Karima Utama	Jl. Amarta 8-10 Kartasura Ds.Ngabean Kartasura, Sukoharjo
RS Medika Mulya	Jl. Raya Wonogiri-Ngadirojo KM.5,Wonogiri
RS Amal Sehat	Jl. Ngerjopuro RT.02/RW.03,Slogohimo Wonogiri
FITRI CANDRA	Jl. Brigjjend Katamso, Klampisan, Selogiri Wonogiri 57652
RSIA 'Dian Pertiwi'	Jl. Lawu Papahan, Tasikmadu Karanganyar
INDO SEHAT KARANGANYAR	JL. RAYA SOLO - SRAGEN KM 11
RS Khusus Bedah Mojosongo 2	Jln. Nusa Indah , Randurejo, Ngringo, Jaten
RSU Assalam	Jl. Gatot Subroto KM.1,5 Kulon Palang Gemolong
RSU PKU MUHAMMADIYAH SRAGEN	Jl. Raya Sragen - Solo Km.8, Masaran, Sragen
RUMAH SAKIT ISLAM PURWODADI	JL. Dr. SOETOMO NO.9 PURWODADI GROBOGAN
RS PKU MUHAMMADIYAH BLORA	Jl. Raya Blora-Cepu Km 3 Blora
RS Budi Agung Pati	Jl. Bajo No. 7 Juwana
RSU Sebening Kasih	Jl. Raya Tayu - Pati Km. 3 No. 99A Pakis Tayu Pati
Rumah Sakit Aisyiyah Kudus	Jl. HOS. Cokroaminoto No. 248 Kudus
RSB Harapan Bunda	JL Kudus Jepara km 4 garung lor kaliwungu Kudus
RS BUAH HATI WOMEN & CHILDREN HOSPITAL KUDUS	Jl Letkol Tit Sudono No.36 Kudus
RSIA KUMALA SIWI	Jl. Raya Pecangaan No. 115 Pecangaan Jepara
RS Pelita Anugerah	Jl. Raya Bandung Rejo Km 11,5, Mgranggen Demak
Rumah Sakit QIM	Jl. Urip Sumoharjo, Sambong
RSU SIAGA MEDIKA PEMALANG	Jl. Perintis Kemerdekaan No. 1
RS PRIMA MEDIKA	Jl. Slamet Riyadi No. 321 Pemalang
RS Ibu dan Anak SITI AMINAH Pemalang	Jl. Jenderal Sudirman Timur No. 295
RSU Mitra Keluarga Tegal	Jl. Sipelem No.4, Kemandungan, Tegal
RSIA PALA RAYA	Jl. Pala Raya 11A Mejasem Barat Tegal Kec.Kramat
RSU Dedy Jaya	Jl. Ahmad Yani No.57,Brebes
RS Bhakti Asih	Jl. P. Diponegoro No.125,Pesantunan Brebes
Dera As-Syifa	Jl. Merdeka Banjarharjo - Brebes
RS SITI AMALIYAH	JL.KH.IKHSAN NO.27 KAUMAN-BUMIAYU
RS BERSALIN PERMATA INSANI	jl. Yos sudarso No 38
RSU ALLAM MEDICA	JL. P. DIPONEGORO NO 609 JATISAWIT, BUMIAYU
RS Harapan	Jl. Senopati No.11,Magelang
RS Hermina Solo	JL. Kolonel Sutarto N0. 16 Jebres Surakarta
RS Permata Medika	Jl. Moch Ichsan No.93 - 97, Ngaliyah Semarang
RSIA ANUGERAH PEKALONGAN	Jl. Perintis Kemerdekaan no.3
RSU H.A. Djunaid	Jl.Pelita II Kel. Buaran Kec. Pekalongan Selatan Pekalongan
RS BEDAH ARO	Jl. dr. Soetomo Gamer Pekalongan
RSU Kharisma Paramedika	Jl. Khudori No.34, Wates, Kulon Progo
RSU RIZKI AMALIA	Jl. Wates-Purworejo Km.10, Kalidengen, Temon, KP
Rumah Sakit Khusus Bedah Ringroad Selatan	Glugo Panggungharjo Sewon Bantul Yogyakarta
RS PANTI RAHAYU	Jl.Wonosari-Ponjong Km 7 Kelor Karangmojo Gunungkidul
RSU Queen Latifa	Jl. Ring Road Barat - Mlangi - Nogotirto - Sleman
RS Condong Catur	Jl. Manggis No.6, Gempol, Condong Catur Sleman
RS Puri Husada Yogyakarta	Jl. Palagan Tentara Pelajar No.67 Km.11 Rejodani Ngaglik Sleman
RSKIA. ARVITA BUNDA	Stan RT/RW: 04/44 Maguwoharjo, Depok
RS AKADEMIK UNIVERSITAS GADJAH MADA	Jl. Kabupaten (Lingkar Utara), Kronggahan, Trihanggo, Gamping
RSU HOLISTIKA MEDIKA	Jl. Cindelaras Raya - Karangsari, Wedomartani, Ngemplak
Rs.HERMINA YOGYA	Jln. Selokan Mataram RT 06 RW 50, Gondangan, Ringinsari, Maguwoharjo, Depok, Kab. Sleman, Yogyakarta
RS Happy Land Medical Centre	Jl. Ipda Tut Harsono No.53,Timoho Yogyakarta
RSGMP Universitas Muhammadiyah Yogyakarta	Jl. HOS Cokroaminoto no. 17
Agung Mulia	jl. Sasuit Tubun
RSB Gili Putri	Jl. Veteran No. 56
RUMAH SAKIT IBU DAN ANAK FAUZIAH	Jalan Dr. SUTOMO 47 TERTEK TULUNGAGUNG
RS Putra Waspada Tulungagung	Jl. Jayeng Kusumo RT.002, RW.006, Kelurahan Ngujang, Kecamatan Kedungwaru,
RSU An-Nisaa	Jl. Suparyono Timur No.1, Bajang Talun-Blitar
RS MUHAMMADIYAH SITI KHODIJAH GURAH	JL. DR. SOETOMO 322 SUKOREJO KEC. GURAH KAB. KEDIRI
RSIA Permata Hati Pare Kediri	Jl. Soekarno Hatta Nomor 5 Desa Bendo RT 002/RW 008 Kec Pare Kab Kediri
RS UNIVERSITAS MUHAMMADIYAH MALANG	JL. RAYA TLOGOMAS NO 45 MALANG
RS Muslimat Singosari	Jl. Ronggolawe No.24 Kel. Pagentan Kec. Singosari
RUMAH SAKIT DJATIROTO	JL PB SUDIRMAN 81 LUMAJANG
RS ISLAM LUMAJANG	Jl. Kyai Muksin no 19 Lumajang
RS Bina Sehat	Jl. Jayanegara 7 Kaliwates Jember
RS Graha Sehat	Jl. Raya Panglima Sudirman No.2
RSIA Fatimah	Jl. Letjend Suprapto 55, Kraksaan
RSIA Prima Husada	Jl. Suprapto No.3 Waru
RSK Bedah Rahman Rahim	jln. Raya Saimbang Kebonagung Sukodono
RS Mata Fatma	Jl. Raya Kalijaten No. 40
Rumah Sakit bersalin Pondok Tjandra	Jl. Mangga IE 225 Pondok Tjandra Indah
RS BUNDA	JL KUNDI NO 70
RS Mutiara Hati	Jl. Raya Kemantren Wetan No.49
Airlangga	Jl. Airlangga, No. 50C Jelakombo
RSB PKU MUHAMMADIYAH MOJOAGUNG	Jl Sayid Sulaiman No.33 Jombang
RSU NAHDLATUL ULAMA JOMBANG	Jl. KH. Hasyim Asy'ari 211
RSIA Bhakti Persada	Jl. Pasar Legi No.145 Kel.Mangge Kec. Barat Magetan
RS Bersalin Sekar Wangi	Magetan
RSIA Samudra Husada	Jl. Samudra No. 30
RS At-Tin Husada	Jl. Raya Watualang KM. 04 Desa Watualang
RS Aisyiyah Bojonegoro	Jl. Hasyim Asyari 17 Bojonegoro
RSU Muhammadiyah Kalitidu	Jl.Raya Kalitidu Cepu No. 266
RS Bedah Mitra Sehat	Jl. Raya Lamongan Babat KM 5 Desa Karanglangit
RS Muhammadiyah Babat	Jl. KH. Ahmad Dahlan No. 14 Babat
RSIA Nyai Ageng Pinatih	Jl. KH Abd Karim 76-78 Gresik
RS Wates Husada Gresik	Ry Wates Utara Kedung Pring Balong Panggang Gresik
RS PKU Muhammadiyah Sekapuk	Jln. Raya Deandles No. 21 Sekapuk Ujungpangkah
RS Petrokimia Gresik Driyorejo	Jl. Legundi Km. 0,5 Krikilan Driyorejo
RS. Surya Medika	Jl. Laban Kulon 58 Menganti
RSU Lukas	Bangkalan
PERSADA HOSPITAL	JL. PANJI SUROSO ARAYA BUSINESS CENTER KAV. II-IV
RSAB Muhammadiyah Kota Probolinggo	Jl. Panglima Sudirman No. 65
RSU Bunda Surabaya	Jl. Ry. Kandangan 23-24 Surabaya
RS Siloam Hospitals Surabaya	Jl. Gubeng Raya 70 Surabaya
Premier Surabaya	Jl. Nginden Intan Barat Sby
RS Husada Utama	Jl. Prof Dr Moestopo 31-33-35 Surabaya
RS Mitra Keluarga Surabaya	Jl. Satelit Indah II darmo satelit
RSK Bedah Onkologi	Jl. Galaxy Bumi Permai Blok A2 No.7,Surabaya
RS Wiyung Sejahtera	Jl. Karangan PDAM 1-3
RSIA Kendangsari Merr	Kendangsari, Surabaya, Jawa Timur
RS Putri	Jl. Arief Rahman Hakim 122 Surabaya
RS UNIVERSITAS AIRLANGGA	Kampus C Mulyorejo Univ Airlangga
National Hospital	Jl. Boulevard Famili Selatan kav. 1, Surabaya
RS.ROYAL SURABAYA	JL. RUNGKUT INDUSTRI I/1
RS PKU MUHAMMADIYAH SURABAYA	Jl. KHM Mansyur No. 180-182
Rumah Sakit dr. Etty Asharto Batu	Jl. Sajid No 44 Pesanggrahan
RSU Bhineka Bakti Husada	Jl. Cabe Raya No.17 Pondok Cabe,Pamulang Tangerang
RSU Ichsan Medical Center	Jl.Raya Jombang No.56,Bintaro Jaya, Jombang - Ciputat - Tangerang Selatan
RS Bersalin Putra Dalima	Bumi Serpong Damai Sektor 1-2 Blok K/5-UA/26-27,Tangerang
RSU Omni Alam Sutera Tangerang	Jl. Alam Sutera Boulevard Kav.25,Tangerang
RSB Bunda Lestari	Jl. Raya dadap RT. 08/03 Kel. Dadap Kec. Kosambi
RSIA MURNI ASIH	JL. Raya Bojongnangka no.86 Legok, Tangerang- Banten
RSIA Bun	Jl. Raya Kosambi Timur no.2 RT. 011/004
RSK Bedah Benggala	Jl. Yusuf Martadilaga No.56,Serang
RS Kurnia Serang	Jl. Raya Cilegon KM 8 Kramatwatu
RSU SARI ASIH KARAWACI	Jl. Imam Bonjol No 38 Karawaci Sukajadi Kota Tangerang
RS Siloam Gleneagles	Jl. Siloam Lippo Karawaci Tangerang
RS Mayapada	Jl. Honoris Raya Kav.6 Tangerang
RSU Melati	Jl. Merdeka No. 92,Tangerang
RS Aminah	Jl. Hos Cokroaminoto No.4 A, Kreo Selatan
RSU Mulya	Jl.KH. Hasyim Ashari No.18 Sudimara Pinang, Pinang
RS Hermina Tangerang	Jl. KS, Tubun No.10 Kel. Pasar Baru Kec. Karawaci Kota Tangerang
RSIA Aqidah	Jl. Raden Fatah No.40
RSIA Kurnia	Jl. Jombang Masjid No.4, Cilegon
RSB. Permata Sarana Husada	Jl. Pamulang Permai Blok D3 No. 1-3
RUMAH SAKIT IBU DAN ANAK RP SOEROSO	Jl. Aria Putra No. 9
RSIA DHIA	-JN CENDRAWASIH NO 90 SAWAH LAMA CIPUTAT
RS Hermina Serpong	Jl. Raya Puspitek RT. 02 RW. 01 Kelurahan Buaran Serpong
RSIA VITALAYA	Jl. Siliwangi Raya No. 1 Pamulang
RSIA Insan Permata	Jl. Bhayangkara 1 No 68
RS Premier Bintaro	Jl. MH Thamrin No.1 Sektor 7 Bintaro Jaya,Tangerang
RS Eka	Central Business Distric Lot IX, BSD City.
RS Medika BSD	Jl. Letnan Soetopo Kav Kom. III A No.7, BSD Tangerang
RSU Bunda	Jl. Rajawali No. 36
RSU Bhakti Rahayu	Jl. Batukaru No.2 Br.Tuakilang, Tabanan
RSU Wisma Prashanti	Jl. Yeh Gangga No. 9
RSU DHARMANATHA	-
RS Khusus Bedah BIMC	Jl. By Pass Ngurah Rai No.100X, Kuta - Badung
RSU Premagana	Jl. Hyang Sangsi No.2 Komp.Perumahan Chandra Ayu Br. Tubuh,Batubulan,Sukawati - Gianyar
RS Ibu dan Anak Permata Hati	Jl. Kecubung, No. 22 Samarapura
RSU Bintang	Jl. Ngurah Rai No. 10
RS BALIMED KARANGASEM	Jl. Nenas, Kecicang, Karangasem
RS Parama Sidhi	Jl. Ahmad Yani No.171 A Baktiseraga, Singaraja
RSU Shanti Graha	Desa Sulanyah, Kecamatan Seririt, Singaraja
RS Prima Medika	Jl. P Serangan 9X Denpasar Bali
RS Balimed	Jl.Mahendradatta No.57,Denpasar Bali
RS Ibu dan Anak Puri Bunda	Jl. Gatot Subroto VI /19, Denpasar
RS Risa Sentra Medika	Jl. Pejanggik No.115 Cakranegara,Mataram
RS. BIO MEDIKA	Jl. Bung Karno 143 Pagutan Barat
RS SILOAM KUPANG	kupang
Rumah Sakit Siloam Labuan Bajo	Jl. Gabriel Gampur Kecamatan Komodo - Labuan Bajo Kab. Manggarai Barat
RS Parindu	Binjai Kec.Tayan Hulu Sanggau
RS Pro Medika	Jl. Gusti Sulung Lelanang Blok EA No.2-5, Kota Pontianak
RSIA Anugerah Bunda Khatulistiwa	Jl. Ahmad Yani,Pontianak Selatan
Rumah Sakit Bersalin Nabasa	Jl. Sei Raya Dalam No. 65 Pontianak
Rumah Sakit Universitas Tanjungpura	Jl. Prof. Dr. H. Hadari Nawawi
RS KHARITAS BHAKTI	JL. SIAM NO.153
RS ISLAM PKU MUHAMMADIYAH PALANGKARAYA	Jl. RTA Milono KM 2.5
RS PELITA INSANI	Jl. Sekumpul No. 66 Martapura
RSU Ceria Kandangan	Jl. Jend. Sudirman No. 10 Hamalau Kandangan
RSB Paradise	Jl. INS-GUB NO. 267
RS Puri Paramita	Jl. A Yani Km 3 1/2 Banjarmasin
Rumah Sakit Meloy	Jl.Yos sudarso II No.101
RS Pupuk Kaltim Prima Sangata	Jl. Yos Sudarso I No.01
RSIA CAHAYA SANGATTA	Jl. Yos Sudarso III No. 77 Teluk Lingga Sangatta
RS Bedah SOHC Sangata	Jl. Yos Sudarso IV Sangata
RSIA Asifah	Jl. Yos Sudarso II Sangata
RS. IBU DAN ANAK PERMATA HATI	Jl. Imam Bonjol no. 01, Balikpapan
SILOAM HOSPITALS BALIKPAPAN	JL.MT. Haryono Dalam No. 23
RS BALIKPAPAN BARU	Jl. MT.Haryono Komplek pERUMAHAN Balikpapan Baru Blok A.3A No.7-9
RSB Kasih Bunda	Jl. Letjen. S. Parman No.06 RT.23 Kel. Gunung Sari Ulu
RS Haji Darjad	Jl.Dahlia No.4,Samarinda
RS Bersalin Ibu dan Anak Kasih Cendrawasih	Jl. Cenderawasih
RS Bersalin Ria Kencana	Jl. Letjend. Suprapto No.1
RSIA Qurratun Ayun	Jl.D.I.Panjaitan No.77
RSU Pertamedika Tarakan	Jl. Mulawarman No 14, Tarakan, Kalimantan Utara
RS LNG Badak	Kompleks PT Badak NGL Bontang, Kalimantan Timur
RS Amalia	Jl. R. Soeprapto No. 22 Bontang - Kalimantan Timur
RUMAH SAKIT ISLAM BONTANG	Jl. BrigJen Katamso No.40
Rumah Sakit Ibu dan Anak Kasih Ibu	Jl Wolter Mongisidi, No. 1, Komp. Bahu Mall, Blok C. 23. Kel. Bahu, Kec. Malalayang.
RSI Moonow	Jl.Raya AKD keurahan Mongkonai Barat kec.Kotamobagu Barat
RSIA NASANA PURA	Jl. Jend. H. M. Soeharto no. 10, Petobo
RSB Care She	Jl. MT Haryono 24 Palu
Hapsah	Jalan Urip Sumoharjo No 10, Kelurahan Mattirowalie, Kecamatan Tanete Riattang Barat
RSU Anugrah Pangkajene	Jl. Lanto Dg. Pasewang No. 60 Pangkajene
RSU HIKMAH MASAMBA	Jln. Ir. Soekarno, Kel. Kappuna Kec. Masamba
RSB GIA LESTARI	Jl. Toddopuli Raya No. 43-45
RSB BUNDA	Jl. Pengayoman Blok F9 No. 25
SILOAM HOSPITALS MAKASSAR	Jl. Metro Tanjung Bunga Kav. 9
RS Mitra Husada	Jl. Gunung Merapi No. 220
RSIA BAHAGIA	Jl. Hertasning Baru - Minasa Upa Blok H7 NO 9
RS UNIVERSITAS HASANUDDIN	Jl. Perintis Kemerdekaan KM 11 Tamalanrea
RSU Wisata Universitas Indonesia Timur	Jln. Abdul Kadir No.70
RSIA Permata Hati	Tamalanrea raya (Poros BTP) Blok 10M No.9-10
RSIA.Prof.dr. H. M. Farid	Jl. Dr. Wahidin Sudirohusodo No. 230 Makassar 90173
RSIA FAJAR MEDIKA NUSANTARA MAKASSAR	JL. LACCUKANG NO. 25 MAKASSAR
RSIA MALEBU HUSADA	JL.GOA RIA-SUDIANG RUKO PURI TATA RECIDENCE BLOK A1 NO 7
RSIA MUTIARA AROEPALA	Jl. Tamangapa Raya Komp. Grand Aroepala Blok A/No.1 RT 006 RW 002, Kel. Tamangapa Kec. Manggala
RSIA Ananda Trifa	Jl. H. Agussalim No. 218 Parepare
RSU ST. MADYANG	JL. ANDI KAMBO NO.87
RSIA Dewi Sartika	Jl. Kapten Piere Tendean No. 118
Rumah Sakit Aliyah	Jln.Bunggasi Rahandouna, Poasia Kendari
RSIA Permata Bunda	Jl. Syeh Yusuf No.9,Kendari
Rumah Sakit Umum Multazam	Jl. Gelatik No. 158 Kel. Heledulaa Utara
RUMAH SAKIT MITRA MANAKARRA	Jl. Pongtiku No. 2
RS Freeport IND Inc	Tembagapura Kab Fak Fak
RSIA Kasih Herlina	Jl. A. Yani No. 37
RSU JASMINE	JLN. OCEAN NEW NO.3, Keude ACEH KEC. BANDA MAGIC
RSU CITRA MEDIKA	Jl.Medan-Bt Quiz No. Market 377 X Bandar Desa Khalipa
RS FATHER MOTHER	Jl. Lintas Sumatera - Kampung Taxes, District NA IX - X
RSIA SUAKA INSAN	Jl. Seram Up No. 5 B
Bina Karsa Mental Hospital in Medan	Jl. Pales III Simpang Housing Simalingkar / Jl. Let. Jend. Djamin Ginting Km.9
RSIA REZKI MOTHER	Jln. Gajah Mada No. 435A Lansano. District. Lubuk cone
RSIA AL-IHSAN	Jln. bhakti rod toman, elliptic intersection ampek, AUA lingkuang villages, districts Pasaman
RSU Citra BMC Padang	Jl. Proclamation No. 37 Padang
RS Asri	Jl. M. Hatta No. 59 Anduring Padang
Special Maternity Hospital Mitra Medika	Jl.Raya By Pass KM 8.5 Kp in Padang Kuranji
RSB Tiara Orchid	Jl. Adinegoro No 27 Padang
RSIA Eve	Parak Tower Jl Raya No. 35 A Padang
RS ENT Sitawa sidingin	Jl.A.Rivai Bukittinggi
RSIA Husada Mother	Jln, M. Yamin salo
Mother RSIA Anisyah	Jl. Raya Pekanbaru - Bangkinang KM 52
General Hospital	Jalan Sudirman km.8
ROYAL PRIMA JAMBI	Jl. Raden Wijaya Rt.35 kel. Thehok district. South Jambi
YK RSIA Madira	Jl. General Sudirman no. CDE 1051 KM 3.5
Aka Medika Hospital Sribhawono	Jl. Ir. Sutami km.1 Sribhawono, East Lampung
Surya Asih Hospital	Jl. A. Yani No.51, Pringsewu
RS Wisma Rini Pringsewu	Jl. Wisma Rini 1 Pringsewu
MOTHER RSIA ASY SYIFA	Jln dr. Susilo No. 54 Pahoman
Asih Maternity Hospital	Jl Ahmad Yani No 52
RS EYE EYE CENTER JAKARTA kedoya	Jl. Canal Arjuna Utara 1
IBNU SINA RSIA	Jl. Nurdin 1 / III Rt. 007/008
HOSPITAL MOTHER AND CHILD ANNISA	JL. KARANGGAN RAYA NO. 02 Puspasari, Coventry
RS CITAMA	Jl. Raya Pabuaran No. 52
RSU Dr. Hafiz	Jln. Scouting No. 003 RT 15 RW 002 Sukamulya Village Kecamtan Karangtengah Cianjur District
RS. Holistic	Jln. Canal Captain Halim KM.9 cottage Salam
Bhakti Husada II Purwakarta	-
Hosanna MEDICA HOSPITAL PILAR	Jl. KH Dewantara 33
RSIA DEAR MOTHER	JL. PURPLE COTTAGE PERMAI SECTOR V A1 NO 22-26
SANTOSA HOSPITAL BANDUNG Kopo	JL. KH WAHID HASYIM (Kopo) NO. 461-463
RSIA LOVE MOM PURBALINGGA	Jl. Selakambang Raya No. 27, Desa. Kalikajar, Rt 03 / Rw 06 Purbalingga
RSIA Ummu Hani	Jl. Panjaitan No. 40 A Purbalingga, Central Java
RSU JATI HUSADA	Jl. Raya Solo - Tawangmangu KM 10.3 Jati, Jaten
RS Adella	Jl. Prof.Moh. Yamin 77 Slawi
Mother of Pearl Maternity Hospital Salatiga	jl. peacock no.8
RSU Pelita Husada 	Jl.Raya Semanu KM.3 Sambirejo Semanu Gunung DIY 55 893
RSKB Sinduadi	Jl. Wijaya Kusuma 310 Sinduadi Mlati Sleman
RSKIA Sadewa	JL. Babarsari TB 16 NO. 13 Caturtunggal DEPOK SLEMAN
RSIA HST	Jl. Dr. Soetomo 39A
RS ERA MEDIKA	Jl. Raya Pulosari No. 15 Ngunut
RS Satiti Prima Husada	Ds. Balesono, district. Ngunut
RSIA Kirana Husada	Jl. Panglima Sudirman 55 Beru Wlingi Blitar
RSAB Kasih Bunda	Jl. Jaya Wijaya 1, Pare
RS Prasetya Husada	Jl. Kingdom Ngijo 25 Karangploso, Malang
RSB Permata Hati	Jl. New Market 99 Dampit
Lawang Medika	Jl. Dr. Cipto 8 Bedali, Lawang
RSIA Kirana	Jl. Ngelom Raya 87 Taman, Sidoarjo
RSU Assakinah Medika	Jl. Bogen Kebon Agung 65, Sidoarjo
RSIA Soerya	Throughout Taman Raya Kalijaten 11-15
RS Dharma Husada	Jl. 192. Raya Ngoro Ngoro.
Maternity Hospital Ananda	Jl. Raya Jabon 12, Kab.Mojokerto
RS Nur Wachid Jombang	Jl. Yos Sudarso 24 Jombang
RS Widodo	Jl. Yos Sudarso 8 Ngawi
Lirboyo	Jl. Dr.Saharjo, Kediri
RSB Permata Hati	Jl. Lake Toba E VI 17 - 18 Sawojajar
RS Permata Bunda	Jl. Soekarno Hatta No.75, Malang
Room RS Medika	Jl. Empunala 351 Mojokerto
RS MUJI RAHAYU	Jl.Raya Manukan Wetan 68-68A
ENT-SURGERY KL SSR PROCLAMATION	Commercial Park Central Business Of District BSD Kav No. 7
RSU MOTHER	Jl. Ki Uju No. 1 Kaujon Old Mosque
RS Buaran SEJAHTERA	JL. RAYA PUSPITEK KM. 08 NO 99 Buaran
Hospital Ganesha	Jalan Raya Celuk Sukawati
RSU Family Husada	Jl. East Astina No. 8A
Hospital STIKES Mataram Bima	Jln.gatot subroto rt 03 rw 07.kelurahan sambinae.kecamatan mpunda.kota bima
RS Mamami	Jl. Mongonsidi No. 3, Kota Kupang
RSIA ANUGRAH	Jl. Sungai Raya No. 43
Mother of Pearl RSIA	Jl. Taisir no.2 Java Village
RSIA Kirana Manado	Jl. Jend Sudirman 78, Manado
Maternity Hospital Defina	Jln.Trans no.7 Kampal Sulawesi Parigi
RSU SIS AL JUFRI PALU	Jl.SIS Aljufri No. 72, PALU
RSU THALIA Irham	Jl. Poros Limbung Km.15, Panciro
